asset_id,hostname,vendor,product,version,criticality,internet_facing
A01292,linux-ubuntu-1292,Linux,Ubuntu,3.1.64,Medium,No
A01293,linux-redhat-1293,Linux,RedHat,4.3.71,Critical,Yes
A01294,cisco-ios-xe-1294,Cisco,IOS XE,10.6.92,Medium,Yes
A01295,cisco-meraki-1295,Cisco,Meraki,7.6.61,High,No
A01296,vmware-vcenter-1296,VMware,vCenter,4.7.54,Critical,No
A01297,linux-centos-1297,Linux,CentOS,2.1.88,High,No
A01298,apache-tomcat-1298,Apache,Tomcat,4.8.69,Medium,No
A01299,apache-tomcat-1299,Apache,Tomcat,9.2.70,High,No
A01300,apache-apache-http-server-1300,Apache,Apache HTTP Server,5.1.70,Medium,Yes
A01301,oracle-oracle-db-1301,Oracle,Oracle DB,5.9.96,Medium,No
A01302,vmware-vcenter-1302,VMware,vCenter,1.2.84,High,Yes
A01303,apache-tomcat-1303,Apache,Tomcat,6.5.23,Medium,No
A01304,oracle-weblogic-1304,Oracle,WebLogic,8.7.70,High,Yes
A01305,vmware-vcenter-1305,VMware,vCenter,8.5.93,Medium,No
A01306,microsoft-windows-server-1306,Microsoft,Windows Server,1.5.6,Medium,Yes
A01307,microsoft-windows-server-1307,Microsoft,Windows Server,4.4.39,Critical,Yes
A01308,linux-centos-1308,Linux,CentOS,4.9.6,High,No
A01309,microsoft-exchange-server-1309,Microsoft,Exchange Server,7.8.90,Medium,No
A01310,linux-ubuntu-1310,Linux,Ubuntu,10.6.14,High,Yes
A01311,oracle-weblogic-1311,Oracle,WebLogic,6.0.95,Critical,Yes
A01312,microsoft-sql-server-1312,Microsoft,SQL Server,1.4.79,Medium,No
A01313,microsoft-windows-server-1313,Microsoft,Windows Server,10.3.44,High,Yes
A01314,apache-apache-http-server-1314,Apache,Apache HTTP Server,3.4.4,Medium,No
A01315,cisco-asa-1315,Cisco,ASA,9.1.70,Medium,No
A01316,cisco-meraki-1316,Cisco,Meraki,7.2.63,High,No
A01317,microsoft-sql-server-1317,Microsoft,SQL Server,9.0.52,Medium,No
A01318,vmware-esxi-1318,VMware,ESXi,3.7.29,High,No
A01319,linux-centos-1319,Linux,CentOS,2.5.3,High,No
A01320,oracle-oracle-db-1320,Oracle,Oracle DB,5.6.4,Medium,Yes
A01321,oracle-oracle-db-1321,Oracle,Oracle DB,2.4.53,Medium,Yes
A01322,linux-ubuntu-1322,Linux,Ubuntu,7.7.36,Low,Yes
A01323,cisco-asa-1323,Cisco,ASA,3.0.34,Critical,Yes
A01324,vmware-esxi-1324,VMware,ESXi,7.7.31,High,No
A01325,oracle-weblogic-1325,Oracle,WebLogic,9.4.74,Medium,Yes
A01326,vmware-vcenter-1326,VMware,vCenter,1.9.23,Critical,No
A01327,linux-centos-1327,Linux,CentOS,7.3.79,High,Yes
A01328,microsoft-sql-server-1328,Microsoft,SQL Server,1.5.75,Critical,No
A01329,microsoft-exchange-server-1329,Microsoft,Exchange Server,10.2.10,Low,No
A01330,oracle-oracle-db-1330,Oracle,Oracle DB,1.1.0,Critical,No
A01331,apache-apache-http-server-1331,Apache,Apache HTTP Server,1.9.85,Medium,Yes
A01332,microsoft-sql-server-1332,Microsoft,SQL Server,8.7.98,High,Yes
A01333,apache-apache-http-server-1333,Apache,Apache HTTP Server,2.3.66,High,Yes
A01334,microsoft-sql-server-1334,Microsoft,SQL Server,8.4.15,Low,Yes
A01335,microsoft-sql-server-1335,Microsoft,SQL Server,1.6.96,High,Yes
A01336,oracle-oracle-db-1336,Oracle,Oracle DB,7.0.11,Critical,No
A01337,linux-centos-1337,Linux,CentOS,10.3.98,Critical,Yes
A01338,apache-apache-http-server-1338,Apache,Apache HTTP Server,8.0.2,High,No
A01339,vmware-vcenter-1339,VMware,vCenter,8.7.65,Low,No
A01340,vmware-esxi-1340,VMware,ESXi,8.1.87,High,No
A01341,linux-centos-1341,Linux,CentOS,4.0.19,Medium,No
A01342,microsoft-exchange-server-1342,Microsoft,Exchange Server,6.7.28,Low,No
A01343,linux-redhat-1343,Linux,RedHat,3.6.52,Medium,No
A01344,microsoft-sql-server-1344,Microsoft,SQL Server,10.5.67,Low,Yes
A01345,microsoft-exchange-server-1345,Microsoft,Exchange Server,10.6.25,Medium,No
A01346,microsoft-exchange-server-1346,Microsoft,Exchange Server,10.1.56,Medium,No
A01347,oracle-weblogic-1347,Oracle,WebLogic,5.4.2,Low,Yes
A01348,oracle-oracle-db-1348,Oracle,Oracle DB,7.0.63,Medium,No
A01349,oracle-oracle-db-1349,Oracle,Oracle DB,10.0.92,Medium,No
A01350,vmware-esxi-1350,VMware,ESXi,7.2.21,Low,Yes
A01351,oracle-oracle-db-1351,Oracle,Oracle DB,7.8.3,Low,No
A01352,apache-tomcat-1352,Apache,Tomcat,9.7.22,Low,No
A01353,vmware-esxi-1353,VMware,ESXi,2.6.52,Critical,Yes
A01354,oracle-weblogic-1354,Oracle,WebLogic,6.0.23,Medium,No
A01355,vmware-esxi-1355,VMware,ESXi,2.4.3,High,No
A01356,vmware-vcenter-1356,VMware,vCenter,7.5.53,Medium,No
A01357,cisco-asa-1357,Cisco,ASA,9.7.56,High,No
A01358,vmware-vcenter-1358,VMware,vCenter,10.6.14,Low,Yes
A01359,linux-centos-1359,Linux,CentOS,2.8.69,Medium,No
A01360,apache-apache-http-server-1360,Apache,Apache HTTP Server,6.6.54,Critical,No
A01361,apache-tomcat-1361,Apache,Tomcat,9.0.88,High,No
A01362,apache-apache-http-server-1362,Apache,Apache HTTP Server,10.8.86,High,No
A01363,vmware-vcenter-1363,VMware,vCenter,9.1.76,Low,No
A01364,vmware-vcenter-1364,VMware,vCenter,8.1.68,Low,No
A01365,microsoft-windows-server-1365,Microsoft,Windows Server,8.8.1,Low,No
A01366,cisco-ios-xe-1366,Cisco,IOS XE,4.8.15,Low,No
A01367,cisco-meraki-1367,Cisco,Meraki,4.4.58,Medium,No
A01368,oracle-oracle-db-1368,Oracle,Oracle DB,2.2.33,High,No
A01369,oracle-weblogic-1369,Oracle,WebLogic,8.2.67,Critical,No
A01370,microsoft-windows-server-1370,Microsoft,Windows Server,2.2.68,Medium,Yes
A01371,cisco-meraki-1371,Cisco,Meraki,7.8.9,High,Yes
A01372,vmware-vcenter-1372,VMware,vCenter,8.0.41,Medium,Yes
A01373,microsoft-windows-server-1373,Microsoft,Windows Server,3.6.35,Low,No
A01374,cisco-ios-xe-1374,Cisco,IOS XE,9.0.40,Medium,No
A01375,vmware-esxi-1375,VMware,ESXi,8.4.35,Low,No
A01376,vmware-esxi-1376,VMware,ESXi,9.7.24,High,No
A01377,cisco-ios-xe-1377,Cisco,IOS XE,7.0.62,Medium,No
A01378,oracle-oracle-db-1378,Oracle,Oracle DB,1.6.1,Medium,No
A01379,vmware-vcenter-1379,VMware,vCenter,8.3.76,Critical,No
A01380,cisco-ios-xe-1380,Cisco,IOS XE,1.4.44,High,No
A01381,oracle-weblogic-1381,Oracle,WebLogic,9.6.66,Medium,No
A01382,apache-apache-http-server-1382,Apache,Apache HTTP Server,1.1.23,High,Yes
A01383,cisco-ios-xe-1383,Cisco,IOS XE,6.0.52,Medium,No
A01384,cisco-asa-1384,Cisco,ASA,8.8.94,High,No
A01385,linux-centos-1385,Linux,CentOS,3.5.56,Critical,No
A01386,linux-ubuntu-1386,Linux,Ubuntu,6.1.68,High,Yes
A01387,microsoft-sql-server-1387,Microsoft,SQL Server,5.9.20,High,No
A01388,microsoft-exchange-server-1388,Microsoft,Exchange Server,7.4.6,High,No
A01389,apache-apache-http-server-1389,Apache,Apache HTTP Server,9.7.38,Low,Yes
A01390,microsoft-sql-server-1390,Microsoft,SQL Server,1.1.94,Low,No
A01391,cisco-ios-xe-1391,Cisco,IOS XE,7.7.84,Low,No
A01392,cisco-ios-xe-1392,Cisco,IOS XE,1.9.84,Critical,No
A01393,oracle-oracle-db-1393,Oracle,Oracle DB,1.5.64,Critical,No
A01394,cisco-ios-xe-1394,Cisco,IOS XE,7.7.73,High,No
A01395,linux-redhat-1395,Linux,RedHat,7.7.5,Critical,No
A01396,microsoft-windows-server-1396,Microsoft,Windows Server,1.8.55,Low,No
A01397,linux-redhat-1397,Linux,RedHat,3.1.80,Low,No
A01398,oracle-weblogic-1398,Oracle,WebLogic,2.6.23,High,Yes
A01399,oracle-weblogic-1399,Oracle,WebLogic,9.3.75,Medium,No
A01400,apache-apache-http-server-1400,Apache,Apache HTTP Server,9.2.94,Medium,No
A01401,apache-apache-http-server-1401,Apache,Apache HTTP Server,5.1.3,Medium,No
A01402,microsoft-windows-server-1402,Microsoft,Windows Server,4.7.29,Medium,Yes
A01403,apache-apache-http-server-1403,Apache,Apache HTTP Server,3.0.47,Medium,No
A01404,apache-tomcat-1404,Apache,Tomcat,1.5.36,High,Yes
A01405,oracle-oracle-db-1405,Oracle,Oracle DB,4.9.66,High,No
A01406,vmware-esxi-1406,VMware,ESXi,8.4.93,Critical,Yes
A01407,cisco-meraki-1407,Cisco,Meraki,6.2.47,Medium,Yes
A01408,linux-centos-1408,Linux,CentOS,9.5.67,High,No
A01409,microsoft-windows-server-1409,Microsoft,Windows Server,4.2.83,High,No
A01410,apache-apache-http-server-1410,Apache,Apache HTTP Server,4.4.24,High,No
A01411,apache-tomcat-1411,Apache,Tomcat,3.9.12,Medium,Yes
A01412,vmware-esxi-1412,VMware,ESXi,3.7.99,Medium,No
A01413,vmware-vcenter-1413,VMware,vCenter,9.6.43,Low,No
A01414,oracle-weblogic-1414,Oracle,WebLogic,3.2.21,Critical,No
A01415,cisco-meraki-1415,Cisco,Meraki,2.7.2,Low,Yes
A01416,oracle-weblogic-1416,Oracle,WebLogic,4.1.1,High,No
A01417,apache-apache-http-server-1417,Apache,Apache HTTP Server,2.7.4,High,No
A01418,vmware-vcenter-1418,VMware,vCenter,10.3.55,Medium,No
A01419,linux-centos-1419,Linux,CentOS,8.9.77,High,No
A01420,apache-tomcat-1420,Apache,Tomcat,3.2.94,Medium,Yes
A01421,microsoft-windows-server-1421,Microsoft,Windows Server,4.2.30,High,No
A01422,oracle-weblogic-1422,Oracle,WebLogic,2.3.56,High,No
A01423,cisco-meraki-1423,Cisco,Meraki,9.1.33,Critical,No
A01424,apache-apache-http-server-1424,Apache,Apache HTTP Server,9.2.10,High,No
A01425,linux-centos-1425,Linux,CentOS,7.7.98,Low,Yes
A01426,microsoft-sql-server-1426,Microsoft,SQL Server,10.3.44,High,Yes
A01427,cisco-ios-xe-1427,Cisco,IOS XE,7.2.87,Low,Yes
A01428,microsoft-windows-server-1428,Microsoft,Windows Server,6.0.4,Critical,Yes
A01429,linux-redhat-1429,Linux,RedHat,6.6.34,Medium,No
A01430,vmware-vcenter-1430,VMware,vCenter,9.1.14,Critical,No
A01431,apache-tomcat-1431,Apache,Tomcat,1.0.3,High,No
A01432,cisco-asa-1432,Cisco,ASA,7.2.23,High,No
A01433,microsoft-exchange-server-1433,Microsoft,Exchange Server,3.2.8,High,No
A01434,vmware-esxi-1434,VMware,ESXi,3.3.65,Medium,Yes
A01435,microsoft-sql-server-1435,Microsoft,SQL Server,3.5.6,High,No
A01436,oracle-weblogic-1436,Oracle,WebLogic,2.7.53,Medium,No
A01437,oracle-weblogic-1437,Oracle,WebLogic,4.4.35,Low,Yes
A01438,linux-centos-1438,Linux,CentOS,10.4.10,High,No
A01439,cisco-meraki-1439,Cisco,Meraki,4.1.3,Medium,No
A01440,microsoft-exchange-server-1440,Microsoft,Exchange Server,8.6.91,Low,No
A01441,cisco-ios-xe-1441,Cisco,IOS XE,3.4.32,High,Yes
A01442,vmware-esxi-1442,VMware,ESXi,3.0.99,Low,No
A01443,linux-redhat-1443,Linux,RedHat,9.1.58,Critical,No
A01444,apache-apache-http-server-1444,Apache,Apache HTTP Server,8.8.53,Medium,No
A01445,vmware-vcenter-1445,VMware,vCenter,4.2.29,Medium,Yes
A01446,oracle-oracle-db-1446,Oracle,Oracle DB,2.1.11,Medium,No
A01447,linux-redhat-1447,Linux,RedHat,2.5.16,High,No
A01448,cisco-meraki-1448,Cisco,Meraki,7.6.21,Critical,No
A01449,oracle-weblogic-1449,Oracle,WebLogic,10.9.18,Medium,Yes
A01450,microsoft-exchange-server-1450,Microsoft,Exchange Server,4.9.85,Low,Yes
A01451,apache-tomcat-1451,Apache,Tomcat,5.4.91,Low,Yes
A01452,linux-redhat-1452,Linux,RedHat,7.8.7,Low,No
A01453,oracle-oracle-db-1453,Oracle,Oracle DB,6.8.30,High,Yes
A01454,oracle-weblogic-1454,Oracle,WebLogic,4.6.75,High,Yes
A01455,linux-ubuntu-1455,Linux,Ubuntu,7.4.2,Medium,No
A01456,cisco-meraki-1456,Cisco,Meraki,7.0.37,High,No
A01457,oracle-weblogic-1457,Oracle,WebLogic,9.0.5,Low,No
A01458,linux-centos-1458,Linux,CentOS,5.4.3,High,No
A01459,apache-apache-http-server-1459,Apache,Apache HTTP Server,5.2.80,High,Yes
A01460,oracle-weblogic-1460,Oracle,WebLogic,1.1.49,Low,No
A01461,vmware-esxi-1461,VMware,ESXi,3.2.50,High,No
A01462,linux-centos-1462,Linux,CentOS,5.0.42,Low,No
A01463,apache-tomcat-1463,Apache,Tomcat,1.1.84,Low,No
A01464,linux-redhat-1464,Linux,RedHat,6.2.45,High,Yes
A01465,vmware-vcenter-1465,VMware,vCenter,3.5.36,Critical,Yes
A01466,vmware-esxi-1466,VMware,ESXi,4.6.14,Medium,No
A01467,linux-centos-1467,Linux,CentOS,1.8.81,High,No
A01468,microsoft-exchange-server-1468,Microsoft,Exchange Server,5.2.9,Critical,Yes
A01469,apache-apache-http-server-1469,Apache,Apache HTTP Server,1.0.83,Medium,No
A01470,linux-ubuntu-1470,Linux,Ubuntu,7.1.26,Medium,No
A01471,linux-redhat-1471,Linux,RedHat,3.1.40,Medium,No
A01472,linux-centos-1472,Linux,CentOS,9.6.9,Low,No
A01473,cisco-meraki-1473,Cisco,Meraki,10.7.55,Critical,No
A01474,vmware-vcenter-1474,VMware,vCenter,2.4.74,Low,No
A01475,cisco-asa-1475,Cisco,ASA,5.8.43,Low,No
A01476,microsoft-sql-server-1476,Microsoft,SQL Server,8.0.17,High,No
A01477,cisco-ios-xe-1477,Cisco,IOS XE,5.4.39,Medium,Yes
A01478,linux-centos-1478,Linux,CentOS,2.9.3,Low,No
A01479,oracle-oracle-db-1479,Oracle,Oracle DB,1.0.83,Low,Yes
A01480,cisco-meraki-1480,Cisco,Meraki,2.3.17,Low,Yes
A01481,linux-centos-1481,Linux,CentOS,7.4.43,Critical,No
A01482,vmware-esxi-1482,VMware,ESXi,3.9.0,Low,No
A01483,oracle-oracle-db-1483,Oracle,Oracle DB,6.8.61,High,No
A01484,vmware-vcenter-1484,VMware,vCenter,8.7.27,Medium,No
A01485,linux-ubuntu-1485,Linux,Ubuntu,3.0.3,Critical,No
A01486,linux-redhat-1486,Linux,RedHat,2.7.95,Critical,No
A01487,oracle-oracle-db-1487,Oracle,Oracle DB,4.6.18,High,No
A01488,vmware-vcenter-1488,VMware,vCenter,9.4.72,Medium,Yes
A01489,vmware-esxi-1489,VMware,ESXi,4.9.92,Low,No
A01490,vmware-vcenter-1490,VMware,vCenter,2.3.90,High,No
A01491,microsoft-exchange-server-1491,Microsoft,Exchange Server,4.5.5,Low,No
A01492,linux-centos-1492,Linux,CentOS,2.4.0,Medium,No
A01493,cisco-asa-1493,Cisco,ASA,6.9.30,Medium,No
A01494,vmware-esxi-1494,VMware,ESXi,5.6.37,Critical,Yes
A01495,microsoft-sql-server-1495,Microsoft,SQL Server,5.9.41,High,No
A01496,apache-apache-http-server-1496,Apache,Apache HTTP Server,9.5.45,Low,Yes
A01497,cisco-meraki-1497,Cisco,Meraki,1.3.29,High,Yes
A01498,cisco-asa-1498,Cisco,ASA,2.7.7,Medium,Yes
A01499,microsoft-sql-server-1499,Microsoft,SQL Server,1.2.60,Critical,No
A01500,vmware-esxi-1500,VMware,ESXi,9.7.94,Medium,Yes
A01501,oracle-oracle-db-1501,Oracle,Oracle DB,5.6.1,Medium,Yes
A01502,oracle-oracle-db-1502,Oracle,Oracle DB,1.4.68,Critical,No
A01503,oracle-oracle-db-1503,Oracle,Oracle DB,6.1.84,Critical,No
A01504,cisco-meraki-1504,Cisco,Meraki,3.8.83,Medium,No
A01505,linux-centos-1505,Linux,CentOS,5.2.71,Medium,No
A01506,apache-apache-http-server-1506,Apache,Apache HTTP Server,6.3.43,High,Yes
A01507,cisco-meraki-1507,Cisco,Meraki,4.2.81,Medium,No
A01508,apache-apache-http-server-1508,Apache,Apache HTTP Server,10.0.4,High,No
A01509,cisco-ios-xe-1509,Cisco,IOS XE,9.3.52,Low,No
A01510,cisco-ios-xe-1510,Cisco,IOS XE,1.6.2,High,No
A01511,vmware-vcenter-1511,VMware,vCenter,2.5.31,Medium,Yes
A01512,microsoft-windows-server-1512,Microsoft,Windows Server,8.4.79,High,Yes
A01513,cisco-meraki-1513,Cisco,Meraki,9.0.66,Low,No
A01514,linux-redhat-1514,Linux,RedHat,3.1.96,Medium,No
A01515,microsoft-sql-server-1515,Microsoft,SQL Server,4.5.40,Medium,Yes
A01516,vmware-esxi-1516,VMware,ESXi,6.7.47,Critical,Yes
A01517,vmware-esxi-1517,VMware,ESXi,7.0.8,Medium,No
A01518,oracle-weblogic-1518,Oracle,WebLogic,8.6.39,Critical,No
A01519,cisco-ios-xe-1519,Cisco,IOS XE,8.9.25,High,Yes
A01520,apache-tomcat-1520,Apache,Tomcat,6.5.53,Critical,No
A01521,oracle-weblogic-1521,Oracle,WebLogic,10.8.64,High,No
A01522,microsoft-sql-server-1522,Microsoft,SQL Server,3.2.2,Critical,Yes
A01523,oracle-oracle-db-1523,Oracle,Oracle DB,1.3.69,Low,No
A01524,microsoft-windows-server-1524,Microsoft,Windows Server,8.8.8,Low,No
A01525,vmware-vcenter-1525,VMware,vCenter,6.6.50,High,No
A01526,apache-tomcat-1526,Apache,Tomcat,9.2.46,Critical,No
A01527,vmware-esxi-1527,VMware,ESXi,5.3.90,High,No
A01528,cisco-meraki-1528,Cisco,Meraki,7.6.40,High,No
A01529,oracle-weblogic-1529,Oracle,WebLogic,10.8.49,High,No
A01530,apache-apache-http-server-1530,Apache,Apache HTTP Server,9.5.99,Critical,No
A01531,vmware-esxi-1531,VMware,ESXi,7.3.27,Low,No
A01532,microsoft-sql-server-1532,Microsoft,SQL Server,4.6.24,High,No
A01533,microsoft-sql-server-1533,Microsoft,SQL Server,2.2.73,High,Yes
A01534,microsoft-exchange-server-1534,Microsoft,Exchange Server,7.1.41,Low,No
A01535,vmware-esxi-1535,VMware,ESXi,9.5.31,Low,No
A01536,microsoft-sql-server-1536,Microsoft,SQL Server,9.7.73,Medium,Yes
A01537,apache-tomcat-1537,Apache,Tomcat,6.9.84,High,No
A01538,oracle-weblogic-1538,Oracle,WebLogic,5.6.26,High,No
A01539,microsoft-exchange-server-1539,Microsoft,Exchange Server,10.9.79,Medium,No
A01540,microsoft-sql-server-1540,Microsoft,SQL Server,1.5.40,High,No
A01541,vmware-esxi-1541,VMware,ESXi,10.0.95,Medium,No
A01542,oracle-weblogic-1542,Oracle,WebLogic,6.0.26,High,No
A01543,vmware-vcenter-1543,VMware,vCenter,10.0.64,High,No
A01544,linux-redhat-1544,Linux,RedHat,8.6.37,Low,No
A01545,vmware-vcenter-1545,VMware,vCenter,8.2.8,Low,Yes
A01546,oracle-oracle-db-1546,Oracle,Oracle DB,4.2.37,Low,No
A01547,cisco-ios-xe-1547,Cisco,IOS XE,6.1.70,Low,Yes
A01548,oracle-oracle-db-1548,Oracle,Oracle DB,2.2.8,Critical,No
A01549,oracle-weblogic-1549,Oracle,WebLogic,10.2.78,Critical,No
A01550,cisco-asa-1550,Cisco,ASA,10.7.62,High,Yes
A01551,linux-redhat-1551,Linux,RedHat,6.2.90,Critical,Yes
A01552,oracle-weblogic-1552,Oracle,WebLogic,6.5.74,High,No
A01553,cisco-asa-1553,Cisco,ASA,10.1.49,High,No
A01554,oracle-weblogic-1554,Oracle,WebLogic,5.2.68,Medium,No
A01555,cisco-meraki-1555,Cisco,Meraki,9.0.9,High,No
A01556,vmware-esxi-1556,VMware,ESXi,5.9.37,Low,No
A01557,linux-redhat-1557,Linux,RedHat,2.7.62,Medium,No
A01558,vmware-vcenter-1558,VMware,vCenter,8.4.65,Low,No
A01559,vmware-esxi-1559,VMware,ESXi,3.3.84,High,Yes
A01560,cisco-asa-1560,Cisco,ASA,7.9.44,High,Yes
A01561,vmware-vcenter-1561,VMware,vCenter,7.0.60,Medium,Yes
A01562,oracle-oracle-db-1562,Oracle,Oracle DB,1.8.85,Medium,No
A01563,oracle-oracle-db-1563,Oracle,Oracle DB,7.6.67,Critical,No
A01564,vmware-esxi-1564,VMware,ESXi,9.1.75,Low,No
A01565,linux-redhat-1565,Linux,RedHat,9.2.25,Low,No
A01566,oracle-oracle-db-1566,Oracle,Oracle DB,5.5.67,Low,No
A01567,cisco-meraki-1567,Cisco,Meraki,3.5.31,High,No
A01568,linux-ubuntu-1568,Linux,Ubuntu,8.3.17,Medium,No
A01569,oracle-oracle-db-1569,Oracle,Oracle DB,3.5.69,High,Yes
A01570,apache-apache-http-server-1570,Apache,Apache HTTP Server,2.0.77,Critical,No
A01571,vmware-esxi-1571,VMware,ESXi,6.2.95,Medium,No
A01572,linux-centos-1572,Linux,CentOS,3.6.21,Medium,Yes
A01573,cisco-ios-xe-1573,Cisco,IOS XE,6.5.73,Low,No
A01574,vmware-esxi-1574,VMware,ESXi,10.4.90,High,Yes
A01575,linux-redhat-1575,Linux,RedHat,8.3.15,Medium,Yes
A01576,linux-redhat-1576,Linux,RedHat,2.9.42,High,No
A01577,vmware-vcenter-1577,VMware,vCenter,8.5.42,Low,No
A01578,vmware-vcenter-1578,VMware,vCenter,9.8.7,Critical,Yes
A01579,apache-apache-http-server-1579,Apache,Apache HTTP Server,2.2.80,High,No
A01580,linux-redhat-1580,Linux,RedHat,3.7.93,High,No
A01581,cisco-meraki-1581,Cisco,Meraki,9.6.58,High,No
A01582,oracle-oracle-db-1582,Oracle,Oracle DB,10.9.35,High,Yes
A01583,microsoft-sql-server-1583,Microsoft,SQL Server,10.7.65,High,Yes
A01584,linux-centos-1584,Linux,CentOS,10.6.68,Low,No
A01585,linux-redhat-1585,Linux,RedHat,3.3.58,High,No
A01586,vmware-vcenter-1586,VMware,vCenter,3.2.1,Low,No
A01587,apache-tomcat-1587,Apache,Tomcat,2.2.78,High,No
A01588,cisco-asa-1588,Cisco,ASA,3.9.90,High,No
A01589,cisco-meraki-1589,Cisco,Meraki,6.4.27,Critical,No
A01590,cisco-ios-xe-1590,Cisco,IOS XE,9.7.10,Critical,Yes
A01591,linux-ubuntu-1591,Linux,Ubuntu,10.7.94,High,No
A01592,linux-redhat-1592,Linux,RedHat,8.8.63,Critical,Yes
A01593,vmware-vcenter-1593,VMware,vCenter,10.9.59,Medium,No
A01594,microsoft-windows-server-1594,Microsoft,Windows Server,2.1.94,High,No
A01595,microsoft-sql-server-1595,Microsoft,SQL Server,4.2.45,Low,No
A01596,apache-apache-http-server-1596,Apache,Apache HTTP Server,2.7.6,Medium,No
A01597,linux-centos-1597,Linux,CentOS,10.2.68,Medium,Yes
A01598,apache-apache-http-server-1598,Apache,Apache HTTP Server,8.1.82,High,No
A01599,linux-ubuntu-1599,Linux,Ubuntu,1.1.94,Medium,No
A01600,cisco-meraki-1600,Cisco,Meraki,8.1.69,High,No
A01601,linux-centos-1601,Linux,CentOS,1.8.98,Low,No
A01602,cisco-ios-xe-1602,Cisco,IOS XE,6.0.6,High,No
A01603,microsoft-exchange-server-1603,Microsoft,Exchange Server,6.2.20,Low,No
A01604,cisco-meraki-1604,Cisco,Meraki,1.2.6,High,Yes
A01605,microsoft-sql-server-1605,Microsoft,SQL Server,10.2.50,High,No
A01606,cisco-meraki-1606,Cisco,Meraki,10.0.20,Medium,No
A01607,linux-centos-1607,Linux,CentOS,8.4.25,High,No
A01608,oracle-oracle-db-1608,Oracle,Oracle DB,5.0.35,Critical,Yes
A01609,apache-tomcat-1609,Apache,Tomcat,2.7.68,Critical,No
A01610,linux-centos-1610,Linux,CentOS,3.6.1,Critical,No
A01611,cisco-asa-1611,Cisco,ASA,5.6.91,Critical,No
A01612,cisco-ios-xe-1612,Cisco,IOS XE,4.3.80,Low,No
A01613,cisco-asa-1613,Cisco,ASA,6.1.68,Critical,Yes
A01614,oracle-oracle-db-1614,Oracle,Oracle DB,3.6.88,Critical,Yes
A01615,microsoft-windows-server-1615,Microsoft,Windows Server,4.0.31,Critical,No
A01616,microsoft-windows-server-1616,Microsoft,Windows Server,1.3.79,High,Yes
A01617,microsoft-sql-server-1617,Microsoft,SQL Server,5.3.56,Medium,No
A01618,apache-apache-http-server-1618,Apache,Apache HTTP Server,7.2.45,High,Yes
A01619,apache-tomcat-1619,Apache,Tomcat,6.9.49,Critical,Yes
A01620,oracle-oracle-db-1620,Oracle,Oracle DB,5.7.48,Critical,Yes
A01621,microsoft-sql-server-1621,Microsoft,SQL Server,1.8.18,Low,No
A01622,oracle-weblogic-1622,Oracle,WebLogic,8.7.88,Medium,No
A01623,microsoft-exchange-server-1623,Microsoft,Exchange Server,10.5.17,Medium,Yes
A01624,apache-tomcat-1624,Apache,Tomcat,1.3.63,Critical,No
A01625,oracle-weblogic-1625,Oracle,WebLogic,7.8.23,Medium,No
A01626,cisco-meraki-1626,Cisco,Meraki,2.4.76,Low,No
A01627,linux-redhat-1627,Linux,RedHat,6.0.26,High,No
A01628,microsoft-windows-server-1628,Microsoft,Windows Server,9.7.29,High,Yes
A01629,oracle-weblogic-1629,Oracle,WebLogic,1.6.55,High,No
A01630,cisco-ios-xe-1630,Cisco,IOS XE,4.7.97,Low,No
A01631,apache-apache-http-server-1631,Apache,Apache HTTP Server,3.1.7,Medium,Yes
A01632,linux-redhat-1632,Linux,RedHat,10.0.1,Medium,No
A01633,vmware-esxi-1633,VMware,ESXi,1.4.78,High,No
A01634,microsoft-windows-server-1634,Microsoft,Windows Server,3.0.67,High,No
A01635,microsoft-windows-server-1635,Microsoft,Windows Server,1.1.68,High,Yes
A01636,linux-ubuntu-1636,Linux,Ubuntu,4.1.92,High,No
A01637,oracle-oracle-db-1637,Oracle,Oracle DB,9.4.93,Medium,No
A01638,cisco-ios-xe-1638,Cisco,IOS XE,2.8.95,Low,Yes
A01639,linux-centos-1639,Linux,CentOS,5.6.42,High,No
A01640,apache-apache-http-server-1640,Apache,Apache HTTP Server,8.1.17,Medium,No
A01641,apache-tomcat-1641,Apache,Tomcat,9.0.54,High,No
A01642,apache-apache-http-server-1642,Apache,Apache HTTP Server,1.6.87,High,No
A01643,microsoft-sql-server-1643,Microsoft,SQL Server,1.6.26,High,No
A01644,cisco-asa-1644,Cisco,ASA,3.4.1,Critical,No
A01645,linux-ubuntu-1645,Linux,Ubuntu,7.8.8,High,Yes
A01646,cisco-meraki-1646,Cisco,Meraki,5.8.87,High,No
A01647,linux-centos-1647,Linux,CentOS,2.9.89,Critical,No
A01648,vmware-esxi-1648,VMware,ESXi,10.7.61,Low,No
A01649,vmware-esxi-1649,VMware,ESXi,6.5.85,High,No
A01650,cisco-meraki-1650,Cisco,Meraki,9.5.32,Low,No
A01651,apache-apache-http-server-1651,Apache,Apache HTTP Server,2.1.41,High,No
A01652,apache-tomcat-1652,Apache,Tomcat,8.9.20,Medium,No
A01653,linux-centos-1653,Linux,CentOS,8.2.66,Medium,Yes
A01654,vmware-esxi-1654,VMware,ESXi,5.8.31,Critical,Yes
A01655,vmware-vcenter-1655,VMware,vCenter,6.2.20,Critical,No
A01656,vmware-esxi-1656,VMware,ESXi,5.0.21,High,No
A01657,cisco-meraki-1657,Cisco,Meraki,3.2.44,High,No
